Sound ID,Sound Rank,Loudness,Sharpness,Roughness,Prominence Ratio,Loudness [sones],Sharpness [acum],Roughness [asper],Prominence Ratio [PR],Q1,Q2,Q3,Q4,Loudness Norm,Sharpness Norm,Roughness Norm,Prom Ratio Norm,Q1 Norm,Q2 Norm,Q3 Norm,Q4 Norm,Q1 Ave,Q2 Ave,Q3 Ave,Q4 Ave,Q1 Norm Ave,Q2 Norm Ave,Q3 Norm Ave,Q4 Norm Ave
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.9,2.9,4.8,22,-1.005687236,0.806919153,0.979753708,-0.988245747,0.168285214,-0.550881819,0.218377485,-0.632144853,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.2,1.8,5.8,12,-1.005687236,0.806919153,0.979753708,-0.988245747,0.897856729,-1.143890347,0.819859723,-0.990189936,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,,5,5.1,70,-1.005687236,0.806919153,0.979753708,-0.988245747,-2.581638189,0.581225372,0.398822156,1.086471545,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.2,3.1,3.1,40,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.785769845,-0.443062086,-0.80414232,0.012336296,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.5,2.2,5.9,27,-1.005687236,0.806919153,0.979753708,-0.988245747,1.066219386,-0.928250882,0.880007947,-0.453122312,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.5,1.5,6.6,13,-1.005687236,0.806919153,0.979753708,-0.988245747,1.066219386,-1.305619946,1.301045514,-0.954385428,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.8,6.7,10,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.143890347,1.361193738,-1.061798953,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.3,6,2.4,72,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.168440101,1.120324034,-1.225179887,1.158080562,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.6,5.3,3.6,57,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.561286301,0.74295497,-0.503401201,0.621012937,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.5,3.9,4.2,21,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.056198329,-0.011783156,-0.142511858,-0.667949362,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,1.9,5.5,3.2,68,-1.005687236,0.806919153,0.979753708,-0.988245747,-1.51534136,0.850774703,-0.743994096,1.014862529,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3,5.1,4,20,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.898011616,0.635135238,-0.262808306,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1,7,0,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.575169277,1.541638409,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,,7,,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-2.114267939,1.541638409,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,,7,,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-2.114267939,1.541638409,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1,6.6,2,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.575169277,1.301045514,-1.348235019,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6,2,6,6,-1.005687236,0.806919153,0.979753708,-0.988245747,0.785614957,-1.036070614,0.940156171,-1.205016986,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.3,2.9,3.2,62,-1.005687236,0.806919153,0.979753708,-0.988245747,0.392768757,-0.550881819,-0.743994096,0.800035479,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.2,1.8,6.2,12,-1.005687236,0.806919153,0.979753708,-0.988245747,0.897856729,-1.143890347,1.060452619,-0.990189936,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.8,6.6,6.2,78,-1.005687236,0.806919153,0.979753708,-0.988245747,0.112164328,1.443783231,1.060452619,1.372907612,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.4,2.5,6.2,28,-1.005687236,0.806919153,0.979753708,-0.988245747,0.448889642,-0.766521283,1.060452619,-0.417317803,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,,7,,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-2.114267939,1.541638409,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.2,5.1,4.3,41,-1.005687236,0.806919153,0.979753708,-0.988245747,0.897856729,0.635135238,-0.082363634,0.048140805,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.1,3,2.9,20,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.84189073,-0.496971952,-0.924438768,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.5,3,6.1,,-1.005687236,0.806919153,0.979753708,-0.988245747,0.505010528,-0.496971952,1.000304395,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6,2,6,20,-1.005687236,0.806919153,0.979753708,-0.988245747,0.785614957,-1.036070614,0.940156171,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.1,6.7,14,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.52125941,1.361193738,-0.91858092,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6,2,6.1,15,-1.005687236,0.806919153,0.979753708,-0.988245747,0.785614957,-1.036070614,1.000304395,-0.882776411,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.3,1.5,5,5,-1.005687236,0.806919153,0.979753708,-0.988245747,0.392768757,-1.305619946,0.338673933,-1.240821494,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.8,3.8,4.3,23,-1.005687236,0.806919153,0.979753708,-0.988245747,0.112164328,-0.065693023,-0.082363634,-0.596340345,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6,1.9,6,8,-1.005687236,0.806919153,0.979753708,-0.988245747,0.785614957,-1.089980481,0.940156171,-1.133407969,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.1,3.6,4.1,42,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.280681873,-0.173512755,-0.202660082,0.083945313,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.1,1.6,6.3,5,-1.005687236,0.806919153,0.979753708,-0.988245747,0.841735843,-1.251710079,1.120600842,-1.240821494,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.9,6.1,8,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.089980481,1.000304395,-1.133407969,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.7,4.4,71,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.197800213,-0.02221541,1.122276054,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.6,3,4.7,19,-1.005687236,0.806919153,0.979753708,-0.988245747,0.561131414,-0.496971952,0.158229261,-0.739558378,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.1,2.9,4.6,40,-1.005687236,0.806919153,0.979753708,-0.988245747,0.280526985,-0.550881819,0.098081037,0.012336296,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.7,2.4,6.1,28,-1.005687236,0.806919153,0.979753708,-0.988245747,1.178461158,-0.82043115,1.000304395,-0.417317803,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.2,3.9,3.9,45,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.224560987,-0.011783156,-0.32295653,0.191358838,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.8,5.7,3.8,53,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.44904453,0.958594435,-0.383104753,0.477794904,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5.9,2.4,5.2,20,-1.005687236,0.806919153,0.979753708,-0.988245747,0.729494071,-0.82043115,0.45897038,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,2,2,6,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.036070614,-1.465772782,-1.205016986,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1,7,0,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.575169277,1.541638409,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.4,4.2,4.2,28,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.112319215,0.149946442,-0.142511858,-0.417317803,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,3.5,4.9,20,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-0.227422621,0.278525709,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1,6.4,0,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.575169277,1.180749066,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.4,4.8,3.1,49,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.673528073,0.473405639,-0.80414232,0.334576871,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.6,4.2,4.4,18,-1.005687236,0.806919153,0.979753708,-0.988245747,-7.74437E-05,0.149946442,-0.02221541,-0.775362886,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6.3,1.4,6.5,3,-1.005687236,0.806919153,0.979753708,-0.988245747,0.953977614,-1.359529812,1.24089729,-1.312430511,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.1,5.3,2,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.52125941,0.519118604,-1.348235019,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.6,3.7,3.7,42,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.561286301,-0.119602889,-0.443252977,0.083945313,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.1,2.8,5,36,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.84189073,-0.604791685,0.338673933,-0.130881737,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,7,1.3,2.7,0,-1.005687236,0.806919153,0.979753708,-0.988245747,1.346823815,-1.413439678,-1.044735216,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,4.4,3.8,3.9,39,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.112319215,-0.065693023,-0.32295653,-0.023468212,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,3.7,4.1,4.2,40,-1.005687236,0.806919153,0.979753708,-0.988245747,-0.505165416,0.096036576,-0.142511858,0.012336296,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,5,2.6,5.1,,-1.005687236,0.806919153,0.979753708,-0.988245747,0.224406099,-0.712611417,0.398822156,-1.419844036,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
L,11.L,-1,1,1,-1,23.83,1.51,0.21,2.61,6,2.5,2.5,20,-1.005687236,0.806919153,0.979753708,-0.988245747,0.785614957,-0.766521283,-1.165031663,-0.70375387,5.240298507,3.24,4.943382353,29.20634921,0.294864438,-0.45683468,0.28291609,-0.4580879
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,1.5,6,10,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.305619946,0.940156171,-1.061798953,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.1,2.5,5,61,0.765271027,0.553768046,1.336027783,-0.852714902,0.280526985,-0.766521283,0.338673933,0.764230971,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4,5.1,4.1,42,0.765271027,0.553768046,1.336027783,-0.852714902,-0.336802758,0.635135238,-0.202660082,0.083945313,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.9,6.9,4.8,19,0.765271027,0.553768046,1.336027783,-0.852714902,0.729494071,1.60551283,0.218377485,-0.739558378,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,2.5,3.5,35,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-0.766521283,-0.563549425,-0.166686245,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,3.6,3,4,60,0.765271027,0.553768046,1.336027783,-0.852714902,-0.561286301,-0.496971952,-0.262808306,0.728426462,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1.6,6.2,17,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.251710079,1.060452619,-0.811167395,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,2,6,20,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.036070614,0.940156171,-0.70375387,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.3,2.4,5,51,0.765271027,0.553768046,1.336027783,-0.852714902,0.953977614,-0.82043115,0.338673933,0.406185888,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.1,3,6,28,0.765271027,0.553768046,1.336027783,-0.852714902,0.280526985,-0.496971952,0.940156171,-0.417317803,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,6.2,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.060452619,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,7,,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,1.541638409,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,,6,5,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-2.114267939,0.940156171,-1.240821494,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.8,2.2,5.6,32,0.765271027,0.553768046,1.336027783,-0.852714902,0.673373186,-0.928250882,0.699563276,-0.27409977,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.8,1.7,6.4,12,0.765271027,0.553768046,1.336027783,-0.852714902,1.234582043,-1.197800213,1.180749066,-0.990189936,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.1,5.9,4.6,39,0.765271027,0.553768046,1.336027783,-0.852714902,-0.280681873,1.066414168,0.098081037,-0.023468212,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,2,4,3,30,0.765271027,0.553768046,1.336027783,-0.852714902,-1.459220474,0.04212671,-0.864290544,-0.345708787,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.2,2,5.5,48,0.765271027,0.553768046,1.336027783,-0.852714902,0.897856729,-1.036070614,0.639415052,0.298772363,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.5,4.6,5,50,0.765271027,0.553768046,1.336027783,-0.852714902,-0.056198329,0.365585907,0.338673933,0.370381379,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.1,7,3,71,0.765271027,0.553768046,1.336027783,-0.852714902,-0.280681873,1.659422696,-0.864290544,1.122276054,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.3,2.6,4,50,0.765271027,0.553768046,1.336027783,-0.852714902,0.392768757,-0.712611417,-0.262808306,0.370381379,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,4,5,20,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,0.04212671,0.338673933,-0.70375387,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,3,5.1,2,70,0.765271027,0.553768046,1.336027783,-0.852714902,-0.898011616,0.635135238,-1.465772782,1.086471545,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4,5,3,60,0.765271027,0.553768046,1.336027783,-0.852714902,-0.336802758,0.581225372,-0.864290544,0.728426462,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.6,1,6.5,8,0.765271027,0.553768046,1.336027783,-0.852714902,1.122340272,-1.575169277,1.24089729,-1.133407969,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.6,1.7,6.5,34,0.765271027,0.553768046,1.336027783,-0.852714902,1.122340272,-1.197800213,1.24089729,-0.202490754,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,7,5,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,1.541638409,-1.240821494,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6,2,6,13,0.765271027,0.553768046,1.336027783,-0.852714902,0.785614957,-1.036070614,0.940156171,-0.954385428,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.9,1.9,7,11,0.765271027,0.553768046,1.336027783,-0.852714902,1.290702929,-1.089980481,1.541638409,-1.025994445,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.8,1.9,6,2,0.765271027,0.553768046,1.336027783,-0.852714902,1.234582043,-1.089980481,0.940156171,-1.348235019,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.4,,6.3,,0.765271027,0.553768046,1.336027783,-0.852714902,1.0100985,-2.114267939,1.120600842,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,7,1,6,0,0.765271027,0.553768046,1.336027783,-0.852714902,1.346823815,-1.575169277,0.940156171,-1.419844036,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,6.3,2.7,5.8,21,0.765271027,0.553768046,1.336027783,-0.852714902,0.953977614,-0.658701551,0.819859723,-0.667949362,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.1,2.9,4,50,0.765271027,0.553768046,1.336027783,-0.852714902,0.280526985,-0.550881819,-0.262808306,0.370381379,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,4.3,4.2,4.5,55,0.765271027,0.553768046,1.336027783,-0.852714902,-0.168440101,0.149946442,0.037932813,0.549403921,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
P,14.P,1,1,1,-1,29.99,1.47,0.23,2.97,5.9,6,5,52,0.765271027,0.553768046,1.336027783,-0.852714902,0.729494071,1.120324034,0.338673933,0.441990396,5.923188406,2.535433071,5.603676471,22.55645161,0.74250761,-0.85637106,0.652926609,-0.69415411
